Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
933.9537,SCINUS-Glucose,0.1,25.5415488544,255.41548854399997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
935.9767,SCINUS-Glucose,0.1,29.4809789598,294.809789598,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
937.9989,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
940.0204,SCINUS-Glucose,0.1,-0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
942.0413,SCINUS-Glucose,0.1,32.0523212202,320.52321220199997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
944.0615,SCINUS-Glucose,0.1,92.2397692143,922.397692143,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
946.0809,SCINUS-Glucose,0.1,85.8551903513,858.551903513,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
948.0997,SCINUS-Glucose,0.1,35.1773683161,351.773683161,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
950.1178,SCINUS-Glucose,0.1,186.6434771847,1866.4347718469999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
952.1352,SCINUS-Glucose,0.1,106.4686147812,1064.686147812,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
954.1518,SCINUS-Glucose,0.1,195.7188032799,1957.1880327989998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
956.1678,SCINUS-Glucose,0.1,203.6360591629,2036.360591629,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
958.1831,SCINUS-Glucose,0.1,270.5660434330,2705.66043433,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
960.1977,SCINUS-Glucose,0.1,317.0767062588,3170.767062588,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
962.2116,SCINUS-Glucose,0.1,394.7708483021,3947.7084830209997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
964.2248,SCINUS-Glucose,0.1,357.2303748380,3572.30374838,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
966.2373,SCINUS-Glucose,0.1,372.3772762851,3723.7727628509997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
968.2492,SCINUS-Glucose,0.1,290.6130729247,2906.130729247,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
970.2603,SCINUS-Glucose,0.1,211.0922431836,2110.9224318359998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
972.2707,SCINUS-Glucose,0.1,222.1841184559,2221.841184559,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
974.2804,SCINUS-Glucose,0.1,260.6076838505,2606.0768385049996,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
976.2894,SCINUS-Glucose,0.1,339.2897873821,3392.8978738209994,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
978.2977,SCINUS-Glucose,0.1,399.3544904314,3993.5449043139997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
980.3053,SCINUS-Glucose,0.1,483.4905545448,4834.905545447999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
982.3123,SCINUS-Glucose,0.1,529.7292302062,5297.292302061999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
984.3185,SCINUS-Glucose,0.1,549.9399424309,5499.399424309,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
986.324,SCINUS-Glucose,0.1,481.9750043242,4819.750043241999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
988.3288,SCINUS-Glucose,0.1,428.2886923456,4282.886923456,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
990.3329,SCINUS-Glucose,0.1,426.8087019454,4268.087019453999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
992.3363,SCINUS-Glucose,0.1,399.4861601783,3994.861601783,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
994.3391,SCINUS-Glucose,0.1,493.8206389583,4938.206389583,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
996.3411,SCINUS-Glucose,0.1,556.8529368223,5568.529368222999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
998.3424,SCINUS-Glucose,0.1,570.9710757820,5709.710757819999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1000.343,SCINUS-Glucose,0.1,699.1439010847,6991.439010847,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
