Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
944.0615,SCINUS-Lactate,0.05,48.5407914263,970.8158285259999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
946.0809,SCINUS-Lactate,0.05,113.0091660630,2260.18332126,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
948.0997,SCINUS-Lactate,0.05,48.7369072764,974.7381455279999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
950.1178,SCINUS-Lactate,0.05,188.7607750424,3775.215500848,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
952.1352,SCINUS-Lactate,0.05,187.3825273358,3747.650546716,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
954.1518,SCINUS-Lactate,0.05,221.1533348586,4423.066697172,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
956.1678,SCINUS-Lactate,0.05,224.0903141978,4481.806283956,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
958.1831,SCINUS-Lactate,0.05,239.1634901384,4783.269802768,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
960.1977,SCINUS-Lactate,0.05,327.7763306305,6555.52661261,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
962.2116,SCINUS-Lactate,0.05,356.6805231810,7133.61046362,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
964.2248,SCINUS-Lactate,0.05,327.7619535026,6555.239070052,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
966.2373,SCINUS-Lactate,0.05,303.4521508489,6069.043016977999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
968.2492,SCINUS-Lactate,0.05,230.9228012935,4618.456025869999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
970.2603,SCINUS-Lactate,0.05,203.2375344461,4064.750688922,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
972.2707,SCINUS-Lactate,0.05,250.5809023559,5011.618047118,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
974.2804,SCINUS-Lactate,0.05,246.9488330016,4938.976660032,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
976.2894,SCINUS-Lactate,0.05,375.7607073975,7515.214147950001,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
978.2977,SCINUS-Lactate,0.05,410.5458124990,8210.91624998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
980.3053,SCINUS-Lactate,0.05,504.5850338844,10091.700677687999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
982.3123,SCINUS-Lactate,0.05,531.4034513496,10628.069026992,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
984.3185,SCINUS-Lactate,0.05,534.0070798402,10680.141596804,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
986.324,SCINUS-Lactate,0.05,432.7079217210,8654.15843442,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
988.3288,SCINUS-Lactate,0.05,434.5105309660,8690.21061932,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
990.3329,SCINUS-Lactate,0.05,429.2237784175,8584.475568349999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
992.3363,SCINUS-Lactate,0.05,362.5490419698,7250.980839395999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
994.3391,SCINUS-Lactate,0.05,451.8158140314,9036.316280628,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
996.3411,SCINUS-Lactate,0.05,439.8321014596,8796.642029191999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
998.3424,SCINUS-Lactate,0.05,551.5769725216,11031.539450432001,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1000.343,SCINUS-Lactate,0.05,720.1519079910,14403.03815982,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1002.3429,SCINUS-Lactate,0.05,922.1782045350,18443.564090699998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1004.3421,SCINUS-Lactate,0.05,1014.4178787187,20288.357574373997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1006.3406,SCINUS-Lactate,0.05,950.1616002767,19003.232005534,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1008.3384,SCINUS-Lactate,0.05,778.0844085694,15561.688171388,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1010.3355,SCINUS-Lactate,0.05,775.2537670308,15505.075340615998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1012.3318,SCINUS-Lactate,0.05,596.7747512243,11935.495024486,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1014.3275,SCINUS-Lactate,0.05,645.1948355799,12903.896711598,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1016.3225,SCINUS-Lactate,0.05,684.8814223903,13697.628447806,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1018.3168,SCINUS-Lactate,0.05,585.4034232069,11708.068464138,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1020.3103,SCINUS-Lactate,0.05,443.0552276323,8861.104552645998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1022.3032,SCINUS-Lactate,0.05,360.2488665322,7204.977330643999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1024.2953,SCINUS-Lactate,0.05,256.5864626537,5131.729253074,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1026.2868,SCINUS-Lactate,0.05,192.4921823317,3849.843646634,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1028.2775,SCINUS-Lactate,0.05,172.2133341841,3444.266683682,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1030.2676,SCINUS-Lactate,0.05,158.3036151421,3166.0723028419998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1032.2569,SCINUS-Lactate,0.05,194.7117114624,3894.234229248,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1034.2455,SCINUS-Lactate,0.05,54.4100843048,1088.201686096,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1036.2334,SCINUS-Lactate,0.05,93.8495996278,1876.991992556,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1038.2206,SCINUS-Lactate,0.05,15.5109638081,310.21927616199997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1040.2071,SCINUS-Lactate,0.05,-0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1042.1929,SCINUS-Lactate,0.05,16.4052321635,328.10464326999994,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1044.178,SCINUS-Lactate,0.05,32.7749179314,655.4983586279999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1046.1624,SCINUS-Lactate,0.05,2.0449328704,40.89865740799999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1048.146,SCINUS-Lactate,0.05,13.4264024545,268.52804908999997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1050.129,SCINUS-Lactate,0.05,0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1052.1112,SCINUS-Lactate,0.05,45.2614168350,905.2283366999999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1054.0928,SCINUS-Lactate,0.05,-0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1056.0736,SCINUS-Lactate,0.05,65.9127681773,1318.255363546,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1058.0537,SCINUS-Lactate,0.05,73.5634891094,1471.269782188,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1060.0331,SCINUS-Lactate,0.05,91.5996610227,1831.993220454,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
