Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1569.6274,SCINUS-Glutamine,0.08,2006.3332345546,25079.1654319325,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1571.4073,SCINUS-Glutamine,0.08,2118.7970963786,26484.9637047325,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1573.1864,SCINUS-Glutamine,0.08,2190.4147359488,27380.184199360003,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1574.9648,SCINUS-Glutamine,0.08,2387.5677583293,29844.59697911625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1576.7424,SCINUS-Glutamine,0.08,2476.3995089022,30954.9938612775,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1578.5193,SCINUS-Glutamine,0.08,2564.2808574741,32053.510718426245,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1580.2954,SCINUS-Glutamine,0.08,2719.0290237318,33987.862796647496,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1582.0708,SCINUS-Glutamine,0.08,2790.2236375017,34877.79546877125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1583.8454,SCINUS-Glutamine,0.08,2900.4489339233,36255.61167404125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1585.6193,SCINUS-Glutamine,0.08,3106.9888640771,38837.36080096375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1587.3924,SCINUS-Glutamine,0.08,3191.7491191777,39896.86398972125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1589.1648,SCINUS-Glutamine,0.08,3356.6666949304,41958.33368663,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1590.9364,SCINUS-Glutamine,0.08,3512.9815708636,43912.269635795004,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1592.7073,SCINUS-Glutamine,0.08,3742.6061207964,46782.576509955,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1594.4775,SCINUS-Glutamine,0.08,3794.6720798317,47433.40099789625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1596.2469,SCINUS-Glutamine,0.08,3966.8744894442,49585.931118052504,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1598.0156,SCINUS-Glutamine,0.08,4113.0817466379,51413.521832973754,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1599.7835,SCINUS-Glutamine,0.08,4300.2926734420,53753.658418025,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1601.5506,SCINUS-Glutamine,0.08,4450.7011683927,55633.764604908756,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1603.317,SCINUS-Glutamine,0.08,4705.1401770130,58814.2522126625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1605.0827,SCINUS-Glutamine,0.08,4828.8668095151,60360.83511893875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1606.8476,SCINUS-Glutamine,0.08,5029.0495634382,62863.119542977496,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1608.6118,SCINUS-Glutamine,0.08,5126.4793564634,64080.9919557925,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1610.3753,SCINUS-Glutamine,0.08,5385.5334158400,67319.167698,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1612.1379,SCINUS-Glutamine,0.08,5550.0997571530,69376.2469644125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1613.8999,SCINUS-Glutamine,0.08,5716.4340468241,71455.42558530124,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1615.6611,SCINUS-Glutamine,0.08,5933.6786983706,74170.9837296325,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1617.4215,SCINUS-Glutamine,0.08,6054.1938600320,75677.4232504,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1619.1812,SCINUS-Glutamine,0.08,6135.4168222206,76692.71027775749,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1620.9402,SCINUS-Glutamine,0.08,6285.2826202062,78566.03275257749,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1622.6984,SCINUS-Glutamine,0.08,6460.3935853013,80754.91981626625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1624.4558,SCINUS-Glutamine,0.08,6570.8749278449,82135.93659806125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1626.2125,SCINUS-Glutamine,0.08,6636.5097241268,82956.371551585,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1627.9685,SCINUS-Glutamine,0.08,6746.0659580760,84325.82447595001,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1629.7237,SCINUS-Glutamine,0.08,6894.6698921530,86183.3736519125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1631.4782,SCINUS-Glutamine,0.08,6912.1875828393,86402.34478549125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1633.2319,SCINUS-Glutamine,0.08,6980.9489622253,87261.86202781626,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1634.9849,SCINUS-Glutamine,0.08,7026.2968448607,87828.71056075874,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1636.7371,SCINUS-Glutamine,0.08,7115.1019544155,88938.77443019375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1638.4886,SCINUS-Glutamine,0.08,7189.7112318355,89871.39039794375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1640.2393,SCINUS-Glutamine,0.08,7199.9152806687,89998.94100835874,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1641.9893,SCINUS-Glutamine,0.08,7228.0890158068,90351.11269758499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1643.7386,SCINUS-Glutamine,0.08,7202.3899685380,90029.874606725,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1645.4871,SCINUS-Glutamine,0.08,7147.0432786308,89338.040982885,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1647.2348,SCINUS-Glutamine,0.08,7108.0677801386,88850.8472517325,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1648.9818,SCINUS-Glutamine,0.08,7127.3598624514,89091.9982806425,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1650.7281,SCINUS-Glutamine,0.08,7076.0471007294,88450.5887591175,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1652.4736,SCINUS-Glutamine,0.08,7034.3332854631,87929.16606828875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1654.2183,SCINUS-Glutamine,0.08,6951.2922785991,86891.15348248875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1655.9624,SCINUS-Glutamine,0.08,6813.4524241741,85168.15530217625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1657.7056,SCINUS-Glutamine,0.08,6687.5770151635,83594.71268954374,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1659.4481,SCINUS-Glutamine,0.08,6621.3155268990,82766.4440862375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1661.1899,SCINUS-Glutamine,0.08,6443.4801377234,80543.5017215425,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1662.9309,SCINUS-Glutamine,0.08,6333.6839160461,79171.04895057625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1664.6712,SCINUS-Glutamine,0.08,6217.5408181814,77719.2602272675,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1666.4108,SCINUS-Glutamine,0.08,6075.4883611755,75943.60451469375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1668.1495,SCINUS-Glutamine,0.08,5966.5825621173,74582.28202646624,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1669.8876,SCINUS-Glutamine,0.08,5750.8960072985,71886.20009123125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1671.6249,SCINUS-Glutamine,0.08,5658.4479766080,70730.5997076,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1673.3614,SCINUS-Glutamine,0.08,5447.8768490978,68098.4606137225,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1675.0972,SCINUS-Glutamine,0.08,5309.7090790384,66371.36348798,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1676.8323,SCINUS-Glutamine,0.08,5187.6633463928,64845.79182991,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1678.5666,SCINUS-Glutamine,0.08,5026.2187009717,62827.73376214625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1680.3001,SCINUS-Glutamine,0.08,4772.2829722851,59653.53715356375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1682.0329,SCINUS-Glutamine,0.08,4567.7222187956,57096.527734945004,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1683.765,SCINUS-Glutamine,0.08,4434.6546623751,55433.18327968875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1685.4963,SCINUS-Glutamine,0.08,4260.0468158437,53250.58519804625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1687.2269,SCINUS-Glutamine,0.08,4077.7511977959,50971.88997244875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1688.9567,SCINUS-Glutamine,0.08,3865.8061158500,48322.576448125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1690.6858,SCINUS-Glutamine,0.08,3728.1622933754,46602.0286671925,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1692.4141,SCINUS-Glutamine,0.08,3563.0557559368,44538.196949209996,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1694.1417,SCINUS-Glutamine,0.08,3385.8951477817,42323.68934727125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1695.8685,SCINUS-Glutamine,0.08,3163.0838264493,39538.54783061625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1697.5946,SCINUS-Glutamine,0.08,3039.9331236360,37999.16404545,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1699.32,SCINUS-Glutamine,0.08,2869.6061488569,35870.07686071125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1701.0446,SCINUS-Glutamine,0.08,2732.9764442707,34162.20555338375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1702.7684,SCINUS-Glutamine,0.08,2588.8268431642,32360.3355395525,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1704.4915,SCINUS-Glutamine,0.08,2393.4110186186,29917.6377327325,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1706.2139,SCINUS-Glutamine,0.08,2220.8276058122,27760.3450726525,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1707.9355,SCINUS-Glutamine,0.08,2129.9403507417,26624.25438427125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1709.6564,SCINUS-Glutamine,0.08,1917.1324905481,23964.156131851247,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1711.3765,SCINUS-Glutamine,0.08,1843.4323451608,23042.90431451,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1713.0958,SCINUS-Glutamine,0.08,1697.4583712455,21218.229640568752,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1714.8145,SCINUS-Glutamine,0.08,1560.5843614841,19507.30451855125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1716.5323,SCINUS-Glutamine,0.08,1509.3971663168,18867.46457896,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1718.2495,SCINUS-Glutamine,0.08,1373.4632553175,17168.29069146875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1719.9659,SCINUS-Glutamine,0.08,1285.1226549158,16064.0331864475,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1721.6815,SCINUS-Glutamine,0.08,1194.5124345376,14931.40543172,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1723.3964,SCINUS-Glutamine,0.08,1125.3568881589,14066.961101986248,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1725.1105,SCINUS-Glutamine,0.08,1084.2519867992,13553.14983499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1726.8239,SCINUS-Glutamine,0.08,996.5271059416,12456.58882427,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1728.5366,SCINUS-Glutamine,0.08,901.9229454103,11274.03681762875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1730.2485,SCINUS-Glutamine,0.08,829.2274970694,10365.3437133675,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1731.9596,SCINUS-Glutamine,0.08,801.4136546228,10017.670682785,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1733.67,SCINUS-Glutamine,0.08,713.9250493602,8924.063117002499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1735.3797,SCINUS-Glutamine,0.08,694.3556899170,8679.4461239625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1737.0886,SCINUS-Glutamine,0.08,635.0447215350,7938.0590191875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1738.7968,SCINUS-Glutamine,0.08,548.9060903591,6861.326129488749,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1740.5042,SCINUS-Glutamine,0.08,574.1445159366,7176.8064492075,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1742.2109,SCINUS-Glutamine,0.08,495.7940422377,6197.42552797125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1743.9168,SCINUS-Glutamine,0.08,476.5486268319,5956.85783539875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1745.622,SCINUS-Glutamine,0.08,417.3183222208,5216.47902776,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1747.3265,SCINUS-Glutamine,0.08,361.2405112813,4515.50639101625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1749.0302,SCINUS-Glutamine,0.08,339.1827118474,4239.7838980925,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1750.7331,SCINUS-Glutamine,0.08,328.7291464727,4109.11433090875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1752.4353,SCINUS-Glutamine,0.08,261.5097602495,3268.87200311875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1754.1368,SCINUS-Glutamine,0.08,280.2597038139,3503.2462976737497,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1755.8375,SCINUS-Glutamine,0.08,229.0855038398,2863.5687979975,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1757.5374,SCINUS-Glutamine,0.08,173.9278912477,2174.09864059625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1759.2367,SCINUS-Glutamine,0.08,163.4225900391,2042.7823754887497,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1760.9351,SCINUS-Glutamine,0.08,148.9106411823,1861.3830147787498,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1762.6329,SCINUS-Glutamine,0.08,150.0766277675,1875.9578470937502,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1764.3298,SCINUS-Glutamine,0.08,168.2760593177,2103.45074147125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1766.0261,SCINUS-Glutamine,0.08,87.7863284498,1097.3291056224998,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1767.7216,SCINUS-Glutamine,0.08,69.4322950451,867.90368806375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1769.4163,SCINUS-Glutamine,0.08,36.2648351214,453.31043901749996,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1771.1103,SCINUS-Glutamine,0.08,63.7010189899,796.2627373737499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1772.8036,SCINUS-Glutamine,0.08,30.6390851088,382.98856386,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1774.4961,SCINUS-Glutamine,0.08,23.5364124613,294.20515576624996,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1776.1878,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1777.8788,SCINUS-Glutamine,0.08,50.2502604865,628.1282560812499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1779.5691,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1781.2586,SCINUS-Glutamine,0.08,0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1782.9474,SCINUS-Glutamine,0.08,25.2673607180,315.842008975,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1784.6354,SCINUS-Glutamine,0.08,24.2878316424,303.59789553,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1786.3227,SCINUS-Glutamine,0.08,30.0917929158,376.14741144749996,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1788.0093,SCINUS-Glutamine,0.08,0.9610359196,12.012948995,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1789.6951,SCINUS-Glutamine,0.08,0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1791.3801,SCINUS-Glutamine,0.08,1.2069270180,15.086587725,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1793.0644,SCINUS-Glutamine,0.08,33.4058087830,417.57260978749997,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1794.748,SCINUS-Glutamine,0.08,43.2098513295,540.12314161875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1796.4308,SCINUS-Glutamine,0.08,27.3350091551,341.68761443875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1798.1129,SCINUS-Glutamine,0.08,44.7979523129,559.97440391125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1799.7942,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1801.4748,SCINUS-Glutamine,0.08,12.0637901164,150.797376455,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1803.1546,SCINUS-Glutamine,0.08,27.4472824603,343.09103075375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1804.8337,SCINUS-Glutamine,0.08,21.3113638687,266.39204835875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1806.512,SCINUS-Glutamine,0.08,56.7568234148,709.460292685,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1808.1896,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1809.8665,SCINUS-Glutamine,0.08,67.1456069683,839.32008710375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1811.5426,SCINUS-Glutamine,0.08,49.6565403530,620.7067544125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1813.218,SCINUS-Glutamine,0.08,35.1416690653,439.27086331625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1814.8926,SCINUS-Glutamine,0.08,31.3857594120,392.32199264999997,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1816.5665,SCINUS-Glutamine,0.08,53.5090516405,668.8631455062499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1818.2396,SCINUS-Glutamine,0.08,48.5507870660,606.8848383249999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1819.912,SCINUS-Glutamine,0.08,45.0647690495,563.30961311875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1821.5836,SCINUS-Glutamine,0.08,59.7725097300,747.156371625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1823.2545,SCINUS-Glutamine,0.08,25.0778982684,313.473728355,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1824.9247,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1826.5941,SCINUS-Glutamine,0.08,75.8674897185,948.3436214812499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1828.2627,SCINUS-Glutamine,0.08,60.5503258912,756.87907364,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1829.9306,SCINUS-Glutamine,0.08,57.7415432290,721.7692903625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1831.5978,SCINUS-Glutamine,0.08,31.3850167953,392.31270994125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1833.2642,SCINUS-Glutamine,0.08,55.1438059112,689.29757389,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1834.9299,SCINUS-Glutamine,0.08,33.8468418569,423.08552321125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1836.5949,SCINUS-Glutamine,0.08,27.5164781017,343.95597627125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1838.2591,SCINUS-Glutamine,0.08,80.0096943778,1000.1211797225,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1839.9225,SCINUS-Glutamine,0.08,42.7216049512,534.02006189,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1841.5852,SCINUS-Glutamine,0.08,33.7306989428,421.63373678499994,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1843.2472,SCINUS-Glutamine,0.08,54.3447898371,679.30987296375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1844.9084,SCINUS-Glutamine,0.08,46.0294715546,575.3683944324999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1846.5689,SCINUS-Glutamine,0.08,51.9982896879,649.97862109875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1848.2286,SCINUS-Glutamine,0.08,82.5190259395,1031.4878242437499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1849.8876,SCINUS-Glutamine,0.08,13.4612253986,168.2653174825,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1851.5459,SCINUS-Glutamine,0.08,35.0971566327,438.71445790875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1853.2034,SCINUS-Glutamine,0.08,43.6544556866,545.6806960825,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1854.8601,SCINUS-Glutamine,0.08,0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1856.5161,SCINUS-Glutamine,0.08,30.0704842709,375.88105338625,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1858.1714,SCINUS-Glutamine,0.08,50.0424159808,625.53019976,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1859.8259,SCINUS-Glutamine,0.08,38.9002863223,486.25357902875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1861.4797,SCINUS-Glutamine,0.08,62.5626965163,782.03370645375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1863.1328,SCINUS-Glutamine,0.08,-0.0000000000,0,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1864.7851,SCINUS-Glutamine,0.08,77.1070913694,963.8386421175,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1866.4366,SCINUS-Glutamine,0.08,70.1685480444,877.1068505549999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1868.0874,SCINUS-Glutamine,0.08,37.2084277096,465.10534637,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1869.7375,SCINUS-Glutamine,0.08,16.6271099077,207.83887384624998,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1871.3868,SCINUS-Glutamine,0.08,77.1314455295,964.14306911875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1873.0354,SCINUS-Glutamine,0.08,66.0463564422,825.5794555274999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1874.6832,SCINUS-Glutamine,0.08,76.7949679313,959.9370991412499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1876.3303,SCINUS-Glutamine,0.08,114.6162256791,1432.7028209887499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1877.9767,SCINUS-Glutamine,0.08,69.7601530444,872.0019130549999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1879.6223,SCINUS-Glutamine,0.08,93.7484391252,1171.8554890649998,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1881.2672,SCINUS-Glutamine,0.08,104.0721204663,1300.90150582875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1882.9113,SCINUS-Glutamine,0.08,53.9366394386,674.2079929825,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1884.5547,SCINUS-Glutamine,0.08,62.5511914339,781.88989292375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1886.1973,SCINUS-Glutamine,0.08,74.0892888089,926.1161101112499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1887.8392,SCINUS-Glutamine,0.08,116.5187440307,1456.48430038375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1889.4804,SCINUS-Glutamine,0.08,77.6028489899,970.0356123737499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1891.1208,SCINUS-Glutamine,0.08,42.2904868090,528.6310851125,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1892.7605,SCINUS-Glutamine,0.08,51.2331416096,640.41427012,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1894.3994,SCINUS-Glutamine,0.08,53.0960092251,663.70011531375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1896.0376,SCINUS-Glutamine,0.08,55.4711775680,693.3897196,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1897.675,SCINUS-Glutamine,0.08,34.1393299788,426.74162473499996,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1899.3117,SCINUS-Glutamine,0.08,37.8839264024,473.54908002999997,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1900.9477,SCINUS-Glutamine,0.08,85.9405902280,1074.25737785,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1902.5829,SCINUS-Glutamine,0.08,85.2092010151,1065.11501268875,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1904.2174,SCINUS-Glutamine,0.08,60.0936572857,751.1707160712499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1905.8511,SCINUS-Glutamine,0.08,57.9474280795,724.34285099375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1907.4841,SCINUS-Glutamine,0.08,58.4543902066,730.6798775825,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1909.1163,SCINUS-Glutamine,0.08,48.2480108148,603.100135185,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1910.7479,SCINUS-Glutamine,0.08,7.4631750102,93.28968762749999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1912.3786,SCINUS-Glutamine,0.08,79.9058021378,998.8225267224999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1914.0086,SCINUS-Glutamine,0.08,78.0919092316,976.1488653949999,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1915.6379,SCINUS-Glutamine,0.08,80.5877313627,1007.34664203375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1917.2665,SCINUS-Glutamine,0.08,63.6661255657,795.8265695712499,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
1918.8943,SCINUS-Glutamine,0.08,56.5719599018,707.1494987725,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
