Spectrum,Nutrient,Concentration,Intensity,File
3082.878,Solution-Glutamine,0.06,1161.8068509538,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3083.8947,Solution-Glutamine,0.06,1197.4572403738,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3084.9107,Solution-Glutamine,0.06,1176.1675057114,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3085.9261,Solution-Glutamine,0.06,1163.8259012823,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3086.9408,Solution-Glutamine,0.06,1214.8557360301,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3087.9549,Solution-Glutamine,0.06,1254.0027397808,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3088.9684,Solution-Glutamine,0.06,1240.4075909588,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3089.9813,Solution-Glutamine,0.06,1298.9463412284,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3090.9935,Solution-Glutamine,0.06,1282.2545222022,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3092.0051,Solution-Glutamine,0.06,1293.5114886072,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3093.016,Solution-Glutamine,0.06,1338.3952729175,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3094.0264,Solution-Glutamine,0.06,1381.0490878917,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3095.0361,Solution-Glutamine,0.06,1439.1972252016,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3096.0451,Solution-Glutamine,0.06,1375.1852674853,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3097.0535,Solution-Glutamine,0.06,1423.3344624198,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3098.0613,Solution-Glutamine,0.06,1426.6736146952,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3099.0685,Solution-Glutamine,0.06,1476.7174597000,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3100.075,Solution-Glutamine,0.06,1495.7236871535,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3101.0809,Solution-Glutamine,0.06,1551.4657764052,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3102.0862,Solution-Glutamine,0.06,1574.2115218099,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3103.0909,Solution-Glutamine,0.06,1581.3887046680,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3104.0949,Solution-Glutamine,0.06,1621.9547415787,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3105.0983,Solution-Glutamine,0.06,1624.6240890842,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3106.101,Solution-Glutamine,0.06,1668.4638811676,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3107.1031,Solution-Glutamine,0.06,1692.2000812420,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3108.1046,Solution-Glutamine,0.06,1673.7872980331,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3109.1055,Solution-Glutamine,0.06,1737.2090019911,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3110.1057,Solution-Glutamine,0.06,1758.6129321503,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3111.1053,Solution-Glutamine,0.06,1782.3057707799,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3112.1043,Solution-Glutamine,0.06,1808.8739677114,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3113.1026,Solution-Glutamine,0.06,1879.4426758531,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3114.1003,Solution-Glutamine,0.06,1891.4039276462,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3115.0974,Solution-Glutamine,0.06,1902.6075038978,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3116.0938,Solution-Glutamine,0.06,1938.6010961929,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3117.0896,Solution-Glutamine,0.06,1950.3723413290,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3118.0848,Solution-Glutamine,0.06,1978.5940107915,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3119.0794,Solution-Glutamine,0.06,1951.7097848693,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3120.0733,Solution-Glutamine,0.06,2014.4176385755,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3121.0666,Solution-Glutamine,0.06,2001.6620306514,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3122.0593,Solution-Glutamine,0.06,2058.1097924872,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3123.0513,Solution-Glutamine,0.06,1966.9626429412,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3124.0427,Solution-Glutamine,0.06,2176.7907563068,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3125.0335,Solution-Glutamine,0.06,2142.8239088128,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3126.0237,Solution-Glutamine,0.06,2191.6787260469,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3127.0132,Solution-Glutamine,0.06,2165.2251402467,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3128.0021,Solution-Glutamine,0.06,2220.9020812710,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3128.9904,Solution-Glutamine,0.06,2226.0093765555,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3129.978,Solution-Glutamine,0.06,2264.7639782003,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3130.965,Solution-Glutamine,0.06,2271.3482469577,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3131.9514,Solution-Glutamine,0.06,2303.9690396557,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3132.9372,Solution-Glutamine,0.06,2309.5808778511,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3133.9223,Solution-Glutamine,0.06,2311.1302212377,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3134.9068,Solution-Glutamine,0.06,2365.4014808620,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3135.8907,Solution-Glutamine,0.06,2374.9707010690,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3136.8739,Solution-Glutamine,0.06,2421.4192788560,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3137.8565,Solution-Glutamine,0.06,2465.4773007386,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3138.8385,Solution-Glutamine,0.06,2509.4486902410,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3139.8199,Solution-Glutamine,0.06,2520.7273530771,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3140.8006,Solution-Glutamine,0.06,2537.5410636586,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3141.7807,Solution-Glutamine,0.06,2572.2329853301,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3142.7602,Solution-Glutamine,0.06,2567.4474089952,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3143.739,Solution-Glutamine,0.06,2637.2530817607,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3144.7173,Solution-Glutamine,0.06,2652.6729209570,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3145.6949,Solution-Glutamine,0.06,2672.1691949817,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3146.6718,Solution-Glutamine,0.06,2738.6294738861,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3147.6482,Solution-Glutamine,0.06,2785.5721120442,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3148.6239,Solution-Glutamine,0.06,2781.9886361546,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3149.599,Solution-Glutamine,0.06,2798.3577266584,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3150.5735,Solution-Glutamine,0.06,2810.8742584160,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3151.5473,Solution-Glutamine,0.06,2661.3358710263,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3152.5205,Solution-Glutamine,0.06,2967.6078452329,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3153.4931,Solution-Glutamine,0.06,2917.2858464684,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3154.4651,Solution-Glutamine,0.06,2932.1641033593,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3155.4364,Solution-Glutamine,0.06,2883.0466851832,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3156.4071,Solution-Glutamine,0.06,2990.7756035532,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3157.3772,Solution-Glutamine,0.06,2949.5201439979,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3158.3467,Solution-Glutamine,0.06,3026.9573257735,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3159.3155,Solution-Glutamine,0.06,3034.5995402139,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3160.2837,Solution-Glutamine,0.06,3147.2268422531,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3161.2513,Solution-Glutamine,0.06,3163.4879674468,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3162.2182,Solution-Glutamine,0.06,3174.8508105777,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3163.1846,Solution-Glutamine,0.06,3202.3213912700,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3164.1503,Solution-Glutamine,0.06,3230.9286636291,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3165.1153,Solution-Glutamine,0.06,3314.7307794139,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3166.0798,Solution-Glutamine,0.06,3304.1461465790,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3167.0436,Solution-Glutamine,0.06,3298.9139854672,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3168.0068,Solution-Glutamine,0.06,3392.0551540909,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3168.9694,Solution-Glutamine,0.06,3399.6718307906,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3169.9314,Solution-Glutamine,0.06,3404.8322465613,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3170.8927,Solution-Glutamine,0.06,3428.9660762352,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3171.8534,Solution-Glutamine,0.06,3425.8256816842,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3172.8135,Solution-Glutamine,0.06,3441.1806725146,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3173.773,Solution-Glutamine,0.06,3448.9672512455,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3174.7318,Solution-Glutamine,0.06,3448.6961317745,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3175.69,Solution-Glutamine,0.06,3484.6554276778,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3176.6476,Solution-Glutamine,0.06,3447.7920156763,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3177.6046,Solution-Glutamine,0.06,3440.0041697968,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3178.5609,Solution-Glutamine,0.06,3443.0944815865,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3179.5166,Solution-Glutamine,0.06,3513.8227487718,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3180.4717,Solution-Glutamine,0.06,3464.5502003712,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3181.4262,Solution-Glutamine,0.06,3539.8927124264,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3182.38,Solution-Glutamine,0.06,3507.0004059740,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3183.3332,Solution-Glutamine,0.06,3508.7601286741,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3184.2858,Solution-Glutamine,0.06,3464.3319440566,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3185.2378,Solution-Glutamine,0.06,3496.5324887344,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3186.1892,Solution-Glutamine,0.06,3575.2913170251,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3187.1399,Solution-Glutamine,0.06,3579.3896339268,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3188.09,Solution-Glutamine,0.06,3544.4398645701,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3189.0395,Solution-Glutamine,0.06,3606.5525069770,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3189.9883,Solution-Glutamine,0.06,3740.6830757370,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3190.9366,Solution-Glutamine,0.06,3709.7311603292,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3191.8842,Solution-Glutamine,0.06,3664.9801958166,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3192.8312,Solution-Glutamine,0.06,3678.8800890759,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3193.7776,Solution-Glutamine,0.06,3715.3651733437,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3194.7233,Solution-Glutamine,0.06,3741.2459771840,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3195.6684,Solution-Glutamine,0.06,3646.5779073453,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3196.6129,Solution-Glutamine,0.06,3711.4950743273,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3197.5568,Solution-Glutamine,0.06,3665.6582218081,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3198.5001,Solution-Glutamine,0.06,3631.7462176592,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3199.4427,Solution-Glutamine,0.06,3662.7084349196,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3200.3847,Solution-Glutamine,0.06,3620.2398110923,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3201.3261,Solution-Glutamine,0.06,3586.2115926848,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3202.2669,Solution-Glutamine,0.06,3554.7625571682,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3203.2071,Solution-Glutamine,0.06,3656.0620550065,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3212.5744,Solution-Glutamine,0.06,3538.4575708421,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3213.5077,Solution-Glutamine,0.06,3574.4368701970,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3214.4404,Solution-Glutamine,0.06,3574.5288849124,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3215.3725,Solution-Glutamine,0.06,3590.4851734477,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3216.304,Solution-Glutamine,0.06,3541.0801115856,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3217.2348,Solution-Glutamine,0.06,3533.5914435873,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3218.165,Solution-Glutamine,0.06,3487.4925984640,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3219.0946,Solution-Glutamine,0.06,3541.3404762539,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3220.0236,Solution-Glutamine,0.06,3499.8928423300,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3220.9519,Solution-Glutamine,0.06,3487.5056667354,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3221.8797,Solution-Glutamine,0.06,3489.7383894995,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3222.8068,Solution-Glutamine,0.06,3431.3369603188,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3223.7333,Solution-Glutamine,0.06,3551.6304840301,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3224.6592,Solution-Glutamine,0.06,3564.3288138330,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3225.5844,Solution-Glutamine,0.06,3567.9218429369,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3226.5091,Solution-Glutamine,0.06,3438.5839464619,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3227.4331,Solution-Glutamine,0.06,3452.6747971085,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3228.3565,Solution-Glutamine,0.06,3366.8228226797,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3229.2793,Solution-Glutamine,0.06,3349.7274011924,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3230.2014,Solution-Glutamine,0.06,3252.1386119992,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3231.123,Solution-Glutamine,0.06,3201.3530161726,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3232.0439,Solution-Glutamine,0.06,3168.7116819491,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3232.9642,Solution-Glutamine,0.06,3120.1805844181,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3233.8839,Solution-Glutamine,0.06,3056.6405177309,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3234.8029,Solution-Glutamine,0.06,3001.5362163271,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3235.7214,Solution-Glutamine,0.06,2980.3998650442,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3236.6392,Solution-Glutamine,0.06,2977.3768272290,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3237.5564,Solution-Glutamine,0.06,2849.7841013671,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3238.473,Solution-Glutamine,0.06,2847.7223658097,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3239.389,Solution-Glutamine,0.06,2830.0145960989,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3240.3044,Solution-Glutamine,0.06,2725.9873064408,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3241.2191,Solution-Glutamine,0.06,2712.6022921893,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3242.1332,Solution-Glutamine,0.06,2721.1433666317,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3243.0467,Solution-Glutamine,0.06,2679.1919619110,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3243.9596,Solution-Glutamine,0.06,2662.7185225364,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3244.8718,Solution-Glutamine,0.06,2595.7302289035,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3245.7835,Solution-Glutamine,0.06,2668.1206774141,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3246.6945,Solution-Glutamine,0.06,2627.6154902786,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3247.6049,Solution-Glutamine,0.06,2634.0870175704,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3248.5147,Solution-Glutamine,0.06,2617.7341190793,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3249.4239,Solution-Glutamine,0.06,2647.2393217490,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3250.3325,Solution-Glutamine,0.06,2782.6173923655,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3251.2404,Solution-Glutamine,0.06,2802.6492695050,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3252.1477,Solution-Glutamine,0.06,2742.0639410142,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3253.0544,Solution-Glutamine,0.06,2611.3261309867,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3253.9605,Solution-Glutamine,0.06,2519.6623929145,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3254.866,Solution-Glutamine,0.06,2325.5304718337,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3255.7708,Solution-Glutamine,0.06,2235.7419475817,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3256.6751,Solution-Glutamine,0.06,2182.7544457753,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3257.5787,Solution-Glutamine,0.06,2113.1273290942,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3258.4817,Solution-Glutamine,0.06,1917.9998553228,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3259.3841,Solution-Glutamine,0.06,1835.9832155052,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3260.2858,Solution-Glutamine,0.06,1807.5789873901,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3261.187,Solution-Glutamine,0.06,1694.9729007275,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3262.0875,Solution-Glutamine,0.06,1578.4074523070,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3262.9874,Solution-Glutamine,0.06,1505.1675500391,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3263.8867,Solution-Glutamine,0.06,1465.5018209503,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3264.7854,Solution-Glutamine,0.06,1365.0248552403,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3265.6835,Solution-Glutamine,0.06,1244.6454489348,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3266.581,Solution-Glutamine,0.06,1215.1075027656,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3267.4778,Solution-Glutamine,0.06,1085.6918664370,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3268.374,Solution-Glutamine,0.06,952.6970445935,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3269.2696,Solution-Glutamine,0.06,858.0669175889,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3270.1646,Solution-Glutamine,0.06,856.3692148632,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3271.059,Solution-Glutamine,0.06,678.5821755293,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3271.9527,Solution-Glutamine,0.06,579.1547867208,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3272.8459,Solution-Glutamine,0.06,490.3346185456,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3273.7384,Solution-Glutamine,0.06,339.9997303030,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3274.6303,Solution-Glutamine,0.06,265.5961031411,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3275.5216,Solution-Glutamine,0.06,239.8733559730,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3276.4123,Solution-Glutamine,0.06,71.3868642689,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3277.3023,Solution-Glutamine,0.06,86.9525797342,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
3278.1918,Solution-Glutamine,0.06,0.0000000000,COR-Glutamine-0.06-SCINUS-10sx10-450mW.txt
780.2846,Solution-Glutamine,0.08,0.0000000000,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
782.3585,Solution-Glutamine,0.08,41.5891023388,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
784.4317,Solution-Glutamine,0.08,29.2283122609,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
786.5042,Solution-Glutamine,0.08,37.3335471331,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
788.5761,Solution-Glutamine,0.08,0.0000000001,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
790.6473,Solution-Glutamine,0.08,29.4131328204,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
792.7179,Solution-Glutamine,0.08,106.6196516228,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
794.7878,Solution-Glutamine,0.08,-0.0000000000,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
796.857,Solution-Glutamine,0.08,181.6190480025,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
798.9255,Solution-Glutamine,0.08,107.7070056187,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
800.9934,Solution-Glutamine,0.08,132.8465085375,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
803.0606,Solution-Glutamine,0.08,144.4465331185,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
805.1272,Solution-Glutamine,0.08,110.4613502372,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
807.193,Solution-Glutamine,0.08,186.3266768413,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
809.2582,Solution-Glutamine,0.08,211.4955687961,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
811.3228,Solution-Glutamine,0.08,225.3787479993,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
813.3866,Solution-Glutamine,0.08,204.9373211380,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
815.4498,Solution-Glutamine,0.08,250.5281367160,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
817.5123,Solution-Glutamine,0.08,256.7262112871,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
819.5742,Solution-Glutamine,0.08,301.9014613394,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
821.6354,Solution-Glutamine,0.08,291.9198595948,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
823.6959,Solution-Glutamine,0.08,314.7655261163,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
825.7557,Solution-Glutamine,0.08,177.6555364328,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
827.8149,Solution-Glutamine,0.08,337.5786289425,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
829.8733,Solution-Glutamine,0.08,192.4530634904,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
831.9311,Solution-Glutamine,0.08,326.1334118098,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
833.9883,Solution-Glutamine,0.08,263.8572964296,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
836.0447,Solution-Glutamine,0.08,201.3386055060,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
838.1005,Solution-Glutamine,0.08,222.1998961053,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
840.1556,Solution-Glutamine,0.08,240.8630287102,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
842.2101,Solution-Glutamine,0.08,213.3163760505,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
844.2638,Solution-Glutamine,0.08,175.6039023647,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
846.3169,Solution-Glutamine,0.08,279.9753987192,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
848.3693,Solution-Glutamine,0.08,269.6984221834,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
850.421,Solution-Glutamine,0.08,278.3149216741,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
852.4721,Solution-Glutamine,0.08,243.8305088069,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
854.5224,Solution-Glutamine,0.08,256.7435024971,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
856.5721,Solution-Glutamine,0.08,274.6401972723,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
858.6211,Solution-Glutamine,0.08,199.5098138673,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
860.6695,Solution-Glutamine,0.08,153.2581955345,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
862.7171,Solution-Glutamine,0.08,43.5911699763,COR-Glutamine-0.08-SCINUS-10sx10-450mW.txt
