Spectrum,Nutrient,Concentration,Intensity,File
2371.3557,D1-CNR-Glucose,10.3,23.8196401497,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2372.7662,D1-CNR-Glucose,10.3,32.8755270789,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2374.1759,D1-CNR-Glucose,10.3,18.0192991000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2375.585,D1-CNR-Glucose,10.3,30.6867567912,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2376.9933,D1-CNR-Glucose,10.3,15.2769606587,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2378.4009,D1-CNR-Glucose,10.3,23.9969586994,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2379.8078,D1-CNR-Glucose,10.3,4.9797223016,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2381.214,D1-CNR-Glucose,10.3,4.0580338816,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2382.6195,D1-CNR-Glucose,10.3,37.1837102640,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2384.0243,D1-CNR-Glucose,10.3,20.1414689950,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2385.4284,D1-CNR-Glucose,10.3,21.3701936432,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2386.8318,D1-CNR-Glucose,10.3,46.0305692111,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2388.2344,D1-CNR-Glucose,10.3,35.1235823200,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2389.6364,D1-CNR-Glucose,10.3,30.6862061033,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2391.0376,D1-CNR-Glucose,10.3,12.5398090446,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2392.4382,D1-CNR-Glucose,10.3,48.9035021989,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2393.838,D1-CNR-Glucose,10.3,21.7858534674,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2395.2371,D1-CNR-Glucose,10.3,33.4114983366,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2396.6355,D1-CNR-Glucose,10.3,21.3992328550,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2398.0333,D1-CNR-Glucose,10.3,1.6981318023,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2399.4303,D1-CNR-Glucose,10.3,28.5829796710,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2400.8266,D1-CNR-Glucose,10.3,58.3932203454,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2402.2221,D1-CNR-Glucose,10.3,39.1466295636,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2403.617,D1-CNR-Glucose,10.3,27.0088095582,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2405.0112,D1-CNR-Glucose,10.3,62.0176049533,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2406.4047,D1-CNR-Glucose,10.3,40.7382767540,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2407.7974,D1-CNR-Glucose,10.3,29.6199066638,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2409.1895,D1-CNR-Glucose,10.3,23.4666207385,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2410.5808,D1-CNR-Glucose,10.3,42.6485166138,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2411.9715,D1-CNR-Glucose,10.3,36.3779084201,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2413.3614,D1-CNR-Glucose,10.3,49.9684503395,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2414.7507,D1-CNR-Glucose,10.3,26.7030300244,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2416.1392,D1-CNR-Glucose,10.3,58.3862966329,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2417.527,D1-CNR-Glucose,10.3,39.7552584754,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2418.9141,D1-CNR-Glucose,10.3,42.1670990732,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2420.3006,D1-CNR-Glucose,10.3,37.6473577860,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2421.6863,D1-CNR-Glucose,10.3,41.8203018115,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2423.0713,D1-CNR-Glucose,10.3,35.5599359445,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2424.4556,D1-CNR-Glucose,10.3,40.5533614112,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2425.8392,D1-CNR-Glucose,10.3,19.2434666114,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2427.2221,D1-CNR-Glucose,10.3,69.6915069228,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2428.6042,D1-CNR-Glucose,10.3,24.4118959110,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2429.9857,D1-CNR-Glucose,10.3,45.5062935760,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2431.3665,D1-CNR-Glucose,10.3,39.1105364143,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2432.7466,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2434.126,D1-CNR-Glucose,10.3,31.4756390773,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2435.5046,D1-CNR-Glucose,10.3,79.0104094657,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2436.8826,D1-CNR-Glucose,10.3,54.3143187349,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2438.2599,D1-CNR-Glucose,10.3,41.5655451977,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2439.6364,D1-CNR-Glucose,10.3,41.4356898746,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2441.0123,D1-CNR-Glucose,10.3,32.4136600496,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2442.3874,D1-CNR-Glucose,10.3,24.7100668130,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2443.7619,D1-CNR-Glucose,10.3,25.9544422464,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2445.1356,D1-CNR-Glucose,10.3,58.2512396127,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2446.5087,D1-CNR-Glucose,10.3,34.6699026034,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2447.881,D1-CNR-Glucose,10.3,40.1692460096,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2449.2526,D1-CNR-Glucose,10.3,20.6296625336,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2450.6236,D1-CNR-Glucose,10.3,47.1680383532,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2451.9938,D1-CNR-Glucose,10.3,41.7504392552,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2453.3634,D1-CNR-Glucose,10.3,32.4286157081,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2454.7322,D1-CNR-Glucose,10.3,39.4223765524,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2456.1003,D1-CNR-Glucose,10.3,33.7591854266,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2457.4678,D1-CNR-Glucose,10.3,33.2934591258,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2458.8345,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2460.2005,D1-CNR-Glucose,10.3,39.6165570692,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2461.5658,D1-CNR-Glucose,10.3,41.9929369603,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2462.9305,D1-CNR-Glucose,10.3,13.5506263210,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2464.2944,D1-CNR-Glucose,10.3,35.6310318941,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2465.6576,D1-CNR-Glucose,10.3,22.9906936464,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2467.0201,D1-CNR-Glucose,10.3,10.0061815348,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2468.382,D1-CNR-Glucose,10.3,31.3262634869,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2469.7431,D1-CNR-Glucose,10.3,23.9644073040,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2471.1035,D1-CNR-Glucose,10.3,52.1343374290,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2472.4632,D1-CNR-Glucose,10.3,52.7395856791,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2473.8223,D1-CNR-Glucose,10.3,33.5002897746,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2475.1806,D1-CNR-Glucose,10.3,28.7835833017,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2476.5382,D1-CNR-Glucose,10.3,52.3142135188,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2477.8952,D1-CNR-Glucose,10.3,41.2603795500,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2479.2514,D1-CNR-Glucose,10.3,14.9663087595,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2480.6069,D1-CNR-Glucose,10.3,38.1587203001,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2481.9617,D1-CNR-Glucose,10.3,19.6688131700,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2483.3159,D1-CNR-Glucose,10.3,27.8874794961,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2484.6693,D1-CNR-Glucose,10.3,35.0035103530,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2486.022,D1-CNR-Glucose,10.3,38.6086948955,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2487.3741,D1-CNR-Glucose,10.3,44.8952657140,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2488.7254,D1-CNR-Glucose,10.3,26.0141506658,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2490.0761,D1-CNR-Glucose,10.3,43.9242267798,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2491.426,D1-CNR-Glucose,10.3,17.3553932260,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2492.7752,D1-CNR-Glucose,10.3,24.0654439394,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2494.1238,D1-CNR-Glucose,10.3,19.5781461731,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2495.4716,D1-CNR-Glucose,10.3,36.4414836812,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2496.8188,D1-CNR-Glucose,10.3,14.7347067505,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2498.1653,D1-CNR-Glucose,10.3,39.0334874067,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2499.511,D1-CNR-Glucose,10.3,36.1667258496,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2500.8561,D1-CNR-Glucose,10.3,11.1736527968,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2502.2004,D1-CNR-Glucose,10.3,10.6987945447,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2503.5441,D1-CNR-Glucose,10.3,21.5303320595,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2504.8871,D1-CNR-Glucose,10.3,47.9381112304,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2506.2293,D1-CNR-Glucose,10.3,31.8995239436,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2507.5709,D1-CNR-Glucose,10.3,26.5913237524,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2508.9118,D1-CNR-Glucose,10.3,11.7837728692,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2510.252,D1-CNR-Glucose,10.3,28.9072653531,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2511.5915,D1-CNR-Glucose,10.3,14.2434929418,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2512.9303,D1-CNR-Glucose,10.3,33.6855928759,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2514.2684,D1-CNR-Glucose,10.3,52.9392380551,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2515.6058,D1-CNR-Glucose,10.3,25.4630598312,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2516.9425,D1-CNR-Glucose,10.3,22.2376034953,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2518.2785,D1-CNR-Glucose,10.3,25.0250345113,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2519.6138,D1-CNR-Glucose,10.3,18.9936506454,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2520.9484,D1-CNR-Glucose,10.3,46.2715036114,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2522.2824,D1-CNR-Glucose,10.3,34.3221858801,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2523.6156,D1-CNR-Glucose,10.3,16.1908938504,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2524.9482,D1-CNR-Glucose,10.3,40.6253846215,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2526.28,D1-CNR-Glucose,10.3,27.6551909164,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2527.6112,D1-CNR-Glucose,10.3,32.9143960805,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2528.9416,D1-CNR-Glucose,10.3,26.4273069434,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2530.2714,D1-CNR-Glucose,10.3,9.4722944587,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2531.6004,D1-CNR-Glucose,10.3,37.2884400676,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2532.9288,D1-CNR-Glucose,10.3,37.6412987634,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2534.2565,D1-CNR-Glucose,10.3,21.7378781606,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2535.5835,D1-CNR-Glucose,10.3,25.5398832645,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2536.9098,D1-CNR-Glucose,10.3,19.4459715276,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2538.2354,D1-CNR-Glucose,10.3,29.3209205704,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2539.5603,D1-CNR-Glucose,10.3,27.1816569180,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2540.8845,D1-CNR-Glucose,10.3,28.8388422809,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2542.208,D1-CNR-Glucose,10.3,15.8833634881,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2543.5309,D1-CNR-Glucose,10.3,9.5012892287,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2544.853,D1-CNR-Glucose,10.3,21.4314931012,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2546.1745,D1-CNR-Glucose,10.3,31.1836131612,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2547.4952,D1-CNR-Glucose,10.3,34.1791135926,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2548.8153,D1-CNR-Glucose,10.3,11.9954368617,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2550.1347,D1-CNR-Glucose,10.3,23.5562325989,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2551.4533,D1-CNR-Glucose,10.3,15.8706109552,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2552.7713,D1-CNR-Glucose,10.3,47.8825316906,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2554.0886,D1-CNR-Glucose,10.3,30.0187322841,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2555.4052,D1-CNR-Glucose,10.3,10.3124987406,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2556.7211,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2558.0364,D1-CNR-Glucose,10.3,22.5721712724,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2559.3509,D1-CNR-Glucose,10.3,15.0212227582,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2560.6648,D1-CNR-Glucose,10.3,20.8261021577,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2561.9779,D1-CNR-Glucose,10.3,19.8582733305,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2563.2904,D1-CNR-Glucose,10.3,30.9393143077,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2564.6021,D1-CNR-Glucose,10.3,13.9911045181,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2565.9132,D1-CNR-Glucose,10.3,35.1678264810,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2567.2236,D1-CNR-Glucose,10.3,14.3507613870,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2568.5333,D1-CNR-Glucose,10.3,20.3798124930,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2569.8423,D1-CNR-Glucose,10.3,16.2712079491,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2571.1506,D1-CNR-Glucose,10.3,44.6675602640,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2572.4583,D1-CNR-Glucose,10.3,16.4069717050,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2573.7652,D1-CNR-Glucose,10.3,8.4298241911,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2575.0715,D1-CNR-Glucose,10.3,41.7537076818,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2576.377,D1-CNR-Glucose,10.3,28.6212062310,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2577.6819,D1-CNR-Glucose,10.3,15.5860340579,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2578.9861,D1-CNR-Glucose,10.3,33.6598417190,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2580.2896,D1-CNR-Glucose,10.3,44.4995801762,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2581.5924,D1-CNR-Glucose,10.3,29.3791949344,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2582.8945,D1-CNR-Glucose,10.3,12.3342905738,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2584.196,D1-CNR-Glucose,10.3,6.8032883522,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2586.7968,D1-CNR-Glucose,10.3,15.0516123667,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2588.0962,D1-CNR-Glucose,10.3,21.7048722036,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2589.3948,D1-CNR-Glucose,10.3,3.2837661916,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2590.6928,D1-CNR-Glucose,10.3,14.1593495244,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2591.9901,D1-CNR-Glucose,10.3,14.9068694311,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2593.2868,D1-CNR-Glucose,10.3,24.8446106665,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2594.5827,D1-CNR-Glucose,10.3,32.6834268834,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2595.8779,D1-CNR-Glucose,10.3,24.6111343800,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2597.1725,D1-CNR-Glucose,10.3,11.7278405239,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2598.4664,D1-CNR-Glucose,10.3,30.2821289059,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2599.7596,D1-CNR-Glucose,10.3,30.8463786121,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2601.0521,D1-CNR-Glucose,10.3,16.0310660242,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2602.3439,D1-CNR-Glucose,10.3,23.1093226257,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2603.635,D1-CNR-Glucose,10.3,22.5342369659,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2604.9255,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2607.5043,D1-CNR-Glucose,10.3,59.6913834331,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2608.7927,D1-CNR-Glucose,10.3,35.0152238910,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2610.0804,D1-CNR-Glucose,10.3,33.4528814821,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2611.3674,D1-CNR-Glucose,10.3,22.3681447002,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2612.6537,D1-CNR-Glucose,10.3,24.5072867258,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2613.9394,D1-CNR-Glucose,10.3,26.0945707199,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2615.2243,D1-CNR-Glucose,10.3,13.2165979843,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2616.5086,D1-CNR-Glucose,10.3,25.8141130532,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2617.7922,D1-CNR-Glucose,10.3,13.7597316238,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2619.0751,D1-CNR-Glucose,10.3,17.9053906706,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2620.3573,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2621.6389,D1-CNR-Glucose,10.3,62.3032641610,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2622.9197,D1-CNR-Glucose,10.3,18.8534033047,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2624.1999,D1-CNR-Glucose,10.3,15.8242794625,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2625.4794,D1-CNR-Glucose,10.3,9.3481185653,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2626.7582,D1-CNR-Glucose,10.3,31.1469934903,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2628.0363,D1-CNR-Glucose,10.3,26.8843024778,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2629.3137,D1-CNR-Glucose,10.3,13.1510376579,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2630.5905,D1-CNR-Glucose,10.3,32.4158019538,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2631.8666,D1-CNR-Glucose,10.3,23.4431556722,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2633.1419,D1-CNR-Glucose,10.3,25.1294863957,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2634.4167,D1-CNR-Glucose,10.3,29.0092044322,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2635.6907,D1-CNR-Glucose,10.3,31.4367123808,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2636.964,D1-CNR-Glucose,10.3,7.1844998093,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2638.2367,D1-CNR-Glucose,10.3,15.4243936042,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2639.5086,D1-CNR-Glucose,10.3,28.7160033382,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2640.7799,D1-CNR-Glucose,10.3,9.9293814387,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2642.0506,D1-CNR-Glucose,10.3,18.8647358907,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2643.3205,D1-CNR-Glucose,10.3,22.8819604576,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2644.5897,D1-CNR-Glucose,10.3,26.7002983223,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2645.8583,D1-CNR-Glucose,10.3,23.6108200743,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2647.1262,D1-CNR-Glucose,10.3,20.3475541018,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2648.3934,D1-CNR-Glucose,10.3,0.0000000000,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2649.6599,D1-CNR-Glucose,10.3,22.8816225026,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2650.9258,D1-CNR-Glucose,10.3,18.0118731161,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2652.1909,D1-CNR-Glucose,10.3,16.8413732780,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2653.4554,D1-CNR-Glucose,10.3,6.1126403345,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2654.7192,D1-CNR-Glucose,10.3,2.0783821655,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2655.9823,D1-CNR-Glucose,10.3,21.5847763840,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2657.2448,D1-CNR-Glucose,10.3,10.1327753702,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2658.5065,D1-CNR-Glucose,10.3,20.6839847788,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2659.7676,D1-CNR-Glucose,10.3,47.1818852794,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2661.028,D1-CNR-Glucose,10.3,24.0642953210,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2662.2877,D1-CNR-Glucose,10.3,26.4518864895,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2663.5468,D1-CNR-Glucose,10.3,16.2167288408,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2664.8051,D1-CNR-Glucose,10.3,37.2104915561,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2666.0628,D1-CNR-Glucose,10.3,20.5222622745,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2667.3198,D1-CNR-Glucose,10.3,17.6930611012,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2668.5761,D1-CNR-Glucose,10.3,24.6258969528,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2669.8318,D1-CNR-Glucose,10.3,27.5802623753,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2671.0867,D1-CNR-Glucose,10.3,34.1693333412,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
2672.341,D1-CNR-Glucose,10.3,11.3288585886,COR-D1-CNR-Glucose-10.3gL-10sx10-450mW.txt
